id,premise,hypothesis,lang_abv,language,label
c5e99154cf,Executives examining internal environment asking series question problem need fixing information technology management help CIO might best fit within management structure guide technology solution,A CIO guide technology solution based company 's internal environment,en,English,0
2eef0dd6a2,get uh n't know know reasonable amount money,We give money get,en,English,1
b61c2b8420,The importer pay duty required law,The importer never pay tax,en,English,2
63e7e6e1b4,The man probably heard urinating maybe even noticed change breath awoke,The man heard urine hitting toilet water breath changed,en,English,1
604872c81e,well think uh mean far retirement,I believe referring retirement,en,English,0
da9c3e4107,Alexander Great passed city 334 b.c paid completion five original 30 column restored full height,Alexander Great impressed city 334 B.C expressed wish live one day,en,English,1
7a6f814b1f,oh okay went Colorado,After I left Colorado,en,English,0
8f6f2142b8,It must also report information employee 's home agency promptly facilitate disbursement pay home agency,The home agency take care financial aspect,en,English,0
84780349be,yeah okay yeah game fun watch watch game,Those game lot fun,en,English,0
3b0af9780b,On easternmost tip Jamaica stand Morant Point Lighthouse built 1841,Morant Point Lighthouse Mexico,en,English,2
b473d1f9d8,yep 's 's worried tree bush lilac bush grow fast people uh would really like people spread sprout lawn,He's worried tree Lilac bush take long time grow,en,English,2
091512ce02,HE KNOWS ABOUT THE MINES,He aware mine exist,en,English,0
4ecedc3de5,Look 's skin 're going trouble n't get busy,Do n't let anyone see working might get trouble,en,English,2
a6d7ea96ae,actually listened one time remember 's back rap even uh would say ten fifteen year ago,I listened rap one time 15 year ago,en,English,0
51edd213bb,She seemed different ``,She changed lot since last time 'd seen,en,English,1
0fba02b7bb,He charged Jon knife high,He charged Jon bloody knife,en,English,1
c427ca988d,The conversation overheard stimulated curiosity,n't heard anything,en,English,2
011947dcb5,Yes 've done well young man,No done well,en,English,2
156b334a95,However specific approach executing principle tended differ among various sector,Specific approach principle sector,en,English,2
8ab54e937d,4 Not enough known nontransportation cost vary distance,The reason lack information fact go nontransportation cost differ dramatically individual,en,English,1
1f381fb747,You 're crazed Beresford,You need see therapist Beresford,en,English,1
c6a781cf16,Hardly catering local Universal City Citywalk attempt snag tourist dollar extensive collection retail wonder including magic shop toy store sport shop host science fiction memorabilia,Locals n't primary target many magic shop toy store sport shop,en,English,0
12c232f7b8,You remember saying wise beware people telling truth '',You must careful people lying,en,English,0
b3c586f1b3,yeah 's World League,The World League,en,English,0
1f4efdbf55,A spark annoyance lit Lincoln 's eye smallest hint Natalia 's Russian fire,Lincoln wanted kill Natalia bare hand precise moment,en,English,1
af9f81a9a2,There uncertainty associated number presented paper due sampling error estimation error econometric estimation procedure used recover household-level demand function,The research went report potentially faulty,en,English,0
dc29253ebc,What 's needed alongside evacuation plan realistic program stabilize condition left behind,Evacuation always first line response,en,English,1
dae8b9d1c7,A bigger contribution may may mean I really really support Candidate X Freedom association even bigger stretch -- one Justice Thomas would laugh court liberal proposed,Justice Thomas wanted freedom association,en,English,2
de5425d101,The volume available wo n't returned stack damp library get renovated,The widely sought volume available public renovation,en,English,1
3d31dfa15d,We 've couple mutt 've bitten bigger bit chew,We definitely manage 've started,en,English,2
93d07f04e5,Dirt mound surrounded pit spectator stood five six people deep around edge pit,The hole seven foot deep,en,English,1
25820bee7c,may arrogant mean let come u,It definitely arrogant coming u,en,English,2
7a6a71a19f,The bank pay fund interest based upon tiered account level typical large commercial account,The fund account five different tier,en,English,1
504912644d,Indeed 58 percent Columbia/HCA 's bed lie empty compared 35 percent nonprofit bed,58 Columbia/HCA 's bed empty,en,English,0
c47c242109,Some Kwanzaa ritual notably focus candle seem borrowed Hanukkah,They borrowed tradition one holiday incorporate,en,English,0
abdff968dd,The main funding source Maryland 's legal service poor fallen hard time advocate preparing seek unprecedented state financial help even keep eye legal challenge threatens cut main source funding service nationwide,In tough economy primary funding Maryland 's legal aid suffered thus seeking special assistance state become necessary,en,English,0
1b49a89416,well 'm computer science computer engineering,I switched major last semester,en,English,1
7d035800d5,The second missing benefit includes gain environmental quality especially improved health benefit,One missing benefit associated better health increase environmental quality,en,English,0
98d03d0419,oh uh-huh well would n't would,No would n't,en,English,0
9a7a84a4ea,On northern slope rocky outcropping site ancient capital island also called Thira date third century b.c Aegean Ptolemaic rule,The ancient capital stunning architecture entire island,en,English,1
d323d431a1,Part 2 Confidentiality Alcohol Drug Abuse Patient Records,Drug alcohol record shared,en,English,2
b17d3036c9,There always need attorney general law,There much need attorney 's practice law,en,English,2
8b5a92d4e0,depends lot uh lot thing thought uh know farmer thought okay got chemical 're putting chemical field well ground naturally filter,Even farmer put chemical ground ground eventually filter,en,English,0
8643610cf8,The way try approach identify every legal problem client,All client 's legal problem supposed identified,en,English,0
a5c54ce5b5,"Two productive operation easier study understand since firm 40,000 location large proportion workforce working outdoors",Most workplace based indoors,en,English,2
1f1022406e,In quarter hour bell rang Tuppence repaired hall show visitor,After 15 minute nothing happened Tuppence visitor decided time eat lunch,en,English,2
33ea98afde,Paroseas cave reef wreck diving around shore giving diver wide range environment explore,The scenery unique ca n't found anywhere else,en,English,1
2597c6f1f9,And frankly number seems tad low,The number look low opinion possible get agreement,en,English,1
44ac7b73c6,THEY ARE READY returned Susan 's voice back mind,He could imagine Susan 's voice speaking,en,English,0
8534b35a53,After four year Clinton learned avoid looking unpresidential,After four torturous year Clinton finally get avoid unpresidential behavior,en,English,1
080f9df83b,Two saw Thorn coming,Thorn seen coming two,en,English,0
567499fe2b,uh hope like office,I hope office standard,en,English,0
26222ec767,guess experience n't really go child care route able home together,They able home rather worry getting child care,en,English,0
372c6cea4d,808 2 applies agency find good cause notice public procedure thereon impracticable unnecessary contrary public interest,An agency determines 808 2 applicable,en,English,0
fd47d1a4de,But persuaded diver mean help u gave one week declaring beyond power,He decided difficult distracted topic,en,English,1
1022a0899b,But Clinton consent censure community service proceed,The censure proceed even Clinton opposes,en,English,2
a3ee377021,Today possible walk old agora marketplace stroll along Roman road,Walking old agora popular pastime,en,English,1
946faaf408,Finally FDA conduct workshop issue guidance manual videotape hold teleconference aid small entity complying rule,The FDA set conduct workshop,en,English,0
d9f9a41840,Inflation supposed deadly poison useful medicine,Inflation supposed poison economist considering whether might actually useful,en,English,1
af6a9e064b,I glad n't said Jon,Jon sad n't happy,en,English,1
06ceab0371,Do n't remember Today 're going auntie Basia 's birthday party,We going Aunt Basia 's birthday party restaurant today remember,en,English,1
3abfb2dbf8,It COLOSSAL '',It biggest ever,en,English,1
9892be07dc,On Fox News Sunday host Tony Snow touted poll showing 60 percent Americans think allegation represent pattern behavior,Tony Snow touted poll showing 60 percent Americans think allegation represent pattern behavior,en,English,0
7e74126dce,2.5 Financial audit performed American Institute Certified Public Accountants AICPA generally accepted auditing standard field work reporting well related AICPA Statements Auditing Standards SASs interpret standard provide guidance conducting work,The AICPA American Institute Certified Public Accountants,en,English,0
9302b82901,'m pretty happy far,I content far,en,English,0
627898b900,The 37 hectare 91 acre garden set land Wag Wag River twist steep narrow valley,The Wag Wag River named resembles dog 's tail,en,English,1
39bc889253,Tuppence rose,Tuppence remained seated,en,English,2
5e9432dd8d,'Dave Hanson nothing impossible Well nearly impossible task task engineering building,This engineering task wo n't difficult complete,en,English,2
6b095fdb9e,The political cleansing happen impeachment process leaf Clinton great serious burden,There instance political cleansing,en,English,2
c626564650,I must n't keep,It would risky keep,en,English,1
459dd734dc,Be forewarned download take quite via modem,This take long time download onto computer modem,en,English,0
b586a0113f,Look 's legend,The legend return adventure,en,English,1
55a77c3af0,We always knew outside chance,As well aware odds favorable,en,English,0
62e076bafc,'s course uh guess 's trained uh martial art sort plot bland acting bland It mostly centered upon ability,He trained martial art plot boring,en,English,0
be3b12257d,It nice reminded people remember,No one cared remembered,en,English,2
c016b0910e,The census 1931 served alarm signal Malay national consciousness,There census June 1931,en,English,1
7608758277,ripped ligament right ankle,ever since injured right ankle can't put weight,en,English,1
1dfe810ae2,"Through Web site total 1,634 associate donated nearly 200,000 Legal Aid 2002","1,634 associate gave money Legal Aid GoFundMe site",en,English,1
4ba5c24b3a,Basically sell,Selling important thing,en,English,1
c0bcb9703c,Because casualty Lind say United States would eventually leave Vietnam anyway,Lind thought US would stay Vietnam forever,en,English,2
43877edb8a,GAO 's prior work best practice cover achieving first knowledge point,GAO n't know best practice first knowledge point,en,English,2
8d0c8d4491,well hear kid needing 'll go see need 'll maybe talk,I need check see kid need,en,English,0
9619c85887,use one black soaker hose actually ooze water every lace couple time water two hour week,I water two hour week I use one black soaker hose,en,English,0
b62b2ce7b8,Over 1980s 1990s U.S. able invest saved attracting financing abroad,The US could invest 20 saved 1980 's 90 's,en,English,1
4e0ce74530,As previously noted published new independence standard dealing non-audit/consulting service AICPA failed act,The AICPA failed act forced intervene,en,English,1
5b9df06031,That 's tried kill,That reason attempted kill,en,English,0
7ef4cc3faa,'Why n't lookalike good enough,The look alike plenty good,en,English,1
3444038986,um-hum keep entertained sure uh wife 's uh mother uh oh seventy seven guess really get thrill go see bring dog think 's happy see dog u,My wife 's mother owns three dog love,en,English,1
48cc10c133,The Government sacrifice anything value exchange entity forfeit property receive anything value,The Government provide compensation forfeited property,en,English,0
03cb1e0b96,oh really yeah 's uh 's probably going going jail problem 's guaranteed salary like three year whether play 've got pay ten million dollar,His income guaranteed term meaning even jailed ca n't play still get salary per normal,en,English,0
9de8a2749c,explanation corroborate finding,To disapprove finding explanation,en,English,2
0f72e9839a,Coast Guard rule establishing bridgeopening schedule,The Navy creates bridgeopening schedule,en,English,2
ae7d41587a,Mr. Inglethorp said Coroner `` heard wife 's dying word repeated,Mr. Inglethorp heard wife 's last word,en,English,0
450251ac0e,"Two productive operation easier study understand since firm 40,000 location large proportion workforce working outdoors",The productivity operation directly related workforce 's based outdoors,en,English,1
61b493da74,Decline Decadence,Rising trashy,en,English,2
5148cb7f24,However co-requesters approve additional co-requesters restrict timing release product issued,Co-requesters approve co-requesters,en,English,0
1a570a241e,Then I considered,Then I thought I accepted go,en,English,1
36711f7c58,The case law whole body unto,The case law whole entity unto,en,English,0
b2502a6237,For example service coordination popular remedy limited fund,Several technique use overcome limited fund,en,English,1
aa516ccb22,The White House denies,The White House record know true,en,English,1
3114b8631e,Jon 's feeling age weariness must shown,Jon feeling young spry,en,English,2
468274d249,n't know kind summer 're expecting year imagine 's going hot,I guess summer another warm one 'll see,en,English,0
2f588451bc,oh know like 'm right,I find current job enjoyable,en,English,0
2694bdd5c9,Closed Sabbath,Sabbath closed next year,en,English,2
66a5da3699,The spot leave viewer wondering rest story tale condom could tell,The spot leaf viewer pondering story resolution condom fit,en,English,0
6ab21ec4a4,It possible walk water Dunn 's River step erected side water take platform foot first cascade,You go platform foot first cascade walking step alongside water,en,English,0
4d82105a36,Introduction,The line considered introduces work referencing,en,English,0
ef30ab26c0,Trying Your Luck,Give try,en,English,0
4f741b0a78,You know,You know told,en,English,1
53b62cf1ce,`` The summons Dave Hanson '' Ser Perth said sternly three drew,The others went protect Dave,en,English,1
4cdc974e8e,probably Mexican people n't even know taco salad think 's 's moving uh change know something different,Taco salad n't traditional Mexican dish 's becoming one cultural movement,en,English,0
0dd28fd9c8,During disastrous campaign Russia found time Moscow draw new statute Com die-Francaise national theater dissolved Revolution,Napoleon led invasion,en,English,1
af5fdf8823,'It 's kind world,That 's world live,en,English,0
7e338b14e2,"Two productive operation easier study understand since firm 40,000 location large proportion workforce working outdoors","There n't lot firm boast 40,000 different workplace location",en,English,0
81be045c64,Her voice doubtful,She doubtful plan seem good,en,English,1
a6d79cfdb7,well think 's pet story right,I share animal,en,English,2
02088a9b8c,well first thing wonder see couple different way talking privacy um privacy something disturbs private state mean invasion privacy something disturbs private state 's one thing privacy something come private state extract information word find something 's another first kind invasion first type privacy seems invaded much everyday country second type least overtly uh someone come uh find information private uh seem uh um obviously everyday,Privacy simple I explain word without long hard understand sentence,en,English,2
9a9b961b9d,I tell I tried understand,I upset I understand,en,English,1
8e372e28ce,One darker skinned hair braided two line,One hair braided,en,English,0
84822184ec,`` Give '' He handed,She told give,en,English,0
94af0d4094,Under Ferdinand Isabella Spain underwent dramatic transformation,Ferdinand Isabella caused stunning change take place Spain,en,English,0
2259278ee5,Expectations ANC would oversee land reform -- returning land seized apartheid 's forced migration -- wealth redistribution met,The ANC would charge land reform,en,English,2
e65a00c923,In Roman time temple Jupiter stood followed fourth century first Christian church Saint-Etienne,Saint-Etienne Christian church temple Jupiter Roman time,en,English,0
cd4a52daa2,uh-huh oh yeah people right uh life something,oh yeah people bad life,en,English,2
79d3750cc0,For century Loire river vital highway Atlantic heart France,The Loire new river discovered last year,en,English,2
2e5c772e8f,You see said sadly `` instinct '',I determined prove wrong,en,English,1
e6cac9576a,For example moderate scenario assumes 50 1,50 secured,en,English,1
bcdbe0d2a0,The last thing want attention bounty hunter,They thought attention would make harder hide,en,English,1
7e1ce26f23,¡K I succeeded false career,I failed false career,en,English,2
a326480790,During Crimean War 1854 56 set hospital huge Selimiye Barracks Selimiye Kelase,The Crimean War ended 1840s,en,English,2
1fa1d9b3fe,Jon 's feeling age weariness must shown,Jon weary feeling age,en,English,0
9bf08ef171,well 's enough job people,'s new factory brought lot job town,en,English,1
6c08154172,feel applied,I care feeling apply whichever way finish already,en,English,2
cd3c3b45df,As legal scholar Randall Kennedy wrote book Race Crime Law Even race one several factor behind decision tolerating mean tolerating potentially decisive factor,Race always considered judicial decision,en,English,1
9e1bff8a89,uh could fill whole bunch uh hole thing used used advertise buying wheat penny um 'd give dollar roll two cent piece basically overpriced,I made good dollar selling,en,English,1
bd87a847f5,Mr. Erlenborn attended undergraduate course University Notre Dame Indiana University University Illinois Loyola University Chicago,Mr. Erlenborn 's favorite university located Chicago,en,English,1
410a8fa708,This Susan,Susan fifth grade teacher,en,English,1
5a90f28942,From many HIV researcher putting hope combining drug treatment strategy boost immune system,HIV research believe HIV cured soon,en,English,1
de2aafeb3f,In 1998 Cesar Chavez fasted 36 day California underscore danger pesticide farm worker child,Cesar Chavez 's fast brought medium attention problem,en,English,1
77089e7f74,A member student-run chapter American Civil Liberties Union New York state Zelon worked resolve dispute student police officer help protect public 's right peaceful protest,Zelon student-run chapter American Civil Liberties Union New York state,en,English,0
86d3a242c8,well UNLV say UNLV may greatest amateur team ever,UNLV terrible,en,English,2
d9533d725b,It still night,It edging dark light certainly still morning,en,English,1
995c741f1b,Participate postaward audit assessing thedegree success acquisition,An audit award presented,en,English,0
b0ef09f434,In 1923 Turkey broke away tired Ottoman ruler Kemal Ataturk rose power wave popular support,Kemal Ataturk never affiliated Ottoman Empire,en,English,2
542e5452e5,What I afterwards '',The narrator know,en,English,2
01cd432026,Savonarola burned Florence,Savonarola branded heretic burned stake,en,English,1
a2dca23b29,Hardly catering local Universal City Citywalk attempt snag tourist dollar extensive collection retail wonder including magic shop toy store sport shop host science fiction memorabilia,Some local however frequent sport shop,en,English,1
ebe9d7169c,The dispute among noble first concern ordinary French citizen,Ordinary French citizen concerned dispute among noble,en,English,0
e59210c354,If energy climb 387 step top south tower rewarded stunning view city,There great view top step,en,English,0
3b3e3da7b6,The pope suggesting Gen,Gen suggested way,en,English,2
af77bed638,The expert point age alone determines Chinese antique 's value dynasty past creative ups down,The Qin Dynasty expensive antique unique style,en,English,1
35bb360be5,Do want see historic sight tour museum art gallery,Since love learning new thing would like visit historic place museum art gallery,en,English,1
c727411142,In midst final desultory polishing silver Tuppence disturbed ringing front door bell went answer,Tuppence able polish silver without disruption,en,English,2
664bdee562,It splendid life ¡¨ I loved '' There smile face head thrown back,There many people listening,en,English,1
90c3447c0e,The draft treaty Tommy 's bait,Tommy took bait treaty,en,English,1
5f15007ff1,Long Bay seven mile sublime fine sand gentle azure water cooling palm tree,Long Bay five mile stretch sublime fine sand,en,English,2
c6af082335,actually think abortion 's going take turn 's going many think contraceptive going popular mean realize popular think,I believe rising popularity contraceptive push abortion rate,en,English,0
21b890719a,Gore Clinton 's lackey six year,Gore worked healthcare Clinton six year,en,English,1
84e666ea82,lucky one respect stroke n't really know really much aware going,She n't aware going stroke,en,English,0
a48b2f02ab,This northern beach magnificent tan sand agreeably reached boat,The beach beautiful sand,en,English,0
661fd845a1,Then 're ready fray either bustling great bazaar Delhi 's Chandni Chowk Mumbai 's Bhuleshwar sedate ambience grander shop showroom,The grander showroom tend extremely lively atmosphere,en,English,2
e4f9bba0a9,Lalley also enthused bar effort behalf poor notably Legal Assistance Center operate new courthouse,Lalley enthusiastic bar 's initiative help poor,en,English,0
0cc55c6e0c,In case must rely survey approach estimate WTP usually variant contingent valuation approach generally involves directly questioning respondent WTP hypothetical market situation,It possible determine WTP asking respondent,en,English,2
70bfdd6135,The last 12 year life blank,He can't remember last 12 year life,en,English,0
90a1147998,His voice even calm hint rage,He concerned happening,en,English,1
986c8bdf09,Thorn held sword different Ca'daan ever seen,Ca'daan never seen someone hold sword upside,en,English,1
c56754fe26,I n't know I would done without Legal Services said James,James said Legal Services helped lot,en,English,0
5a7ec7b770,Jon shifted sword tip slid past,John dodged tip sword,en,English,0
73706bc3d7,When Mr. Hastings Mr. Lawrence came yesterday evening found mistress busy writing letter,Your mistress wrote letter last night,en,English,0
b049c8c4e9,In short whale incompressible,Some part whale could compressed,en,English,1
15a62aef3d,He asserted area blessed highest concentration exactly natural feature combined create pleasing relaxing vista possible landscape composed lake representing source life water tree offering promise shelter smooth area providing easy walking curved shoreline path distance stimulate curiosity,He spoke ill area 's natural feature,en,English,2
b942132deb,Shoot one face u Jon told Adrin,Jon instructed Adrin shoot one face u,en,English,0
c0fb5809ab,At Kansas City Power Light 's Hawthorn Power Station Unit 5 replaced excluding turbine 22 month,It took le 22 month replace Unit 5,en,English,0
7aef342e91,Personal Communication P. Croteau Babcock Borsig Power August 2001,In August 2001 personal communication P. Croteau Babcock Borsig Power,en,English,0
26c5c3dcaa,'m opposed time right probably kind happen know,I think I simply let happen time right,en,English,0
6f0c3aac50,To savour full effect architect 's skill enter courtyard gate open onto Hippodrome,The architect lacked notable skill,en,English,2
5ffa1ab099,Agreed-upon Auditors perform testing issue report finding based specific procedure performed subject matter,Agreed-upon Auditors never tried issue report finding based specific procedure,en,English,2
e4c296b324,In respect bringing Steve Jobs back save Apple like bringing Gen,Steve Jobs never returned Apple,en,English,2
d7bf2e84ca,Should invite young wealthies back comparatively humble small home,Our home full love pet,en,English,1
10f9e1b662,'Publicity Lincoln removed great hat making small show dusting,Lincoln kept hat,en,English,2
1e5d4c10d0,It constrained law regulation formulated Congress two century,The regulation created course two hundred year,en,English,0
bbd75419f5,really enjoyed friend watch program like want see particular program either home watching definitely recording program won't miss,Your friend n't watch TV,en,English,2
e08b06c406,The crucial part world home parent relate child,Parents relating child home important world,en,English,0
1ec0d359d6,see kind thing know little bit help,To see kind treatment animal good help resolve,en,English,1
f106b83a55,From ethnic food shop vintage clothing store electronics book shop many interesting shopping spot hard imagine breadth depth,There wide variety shopping spot including ethnic food grocery store vintage clothing store electronic store book store many,en,English,0
b6357a5f36,Occasionally 'd wince apologise incoherence,He would never apologize incoherent speech,en,English,2
06c88e442c,Auditors another country engaged conduct audit country meet professional qualification practice country 's law regulation acceptable standard issued International Organization Supreme Audit Institutions,Auditors may conduct business foreign country,en,English,0
1450e58e50,'s cool kind like Pink Floyd something uh yeah basketball 's cool football kind,No 's interesting I n't like basketball,en,English,2
3de8f82c67,use one black soaker hose actually ooze water every lace couple time water two hour week,I water two hour week except rainy week,en,English,1
fef028bdff,Homes business located one road must place mail receptacle along route traveled,A mailbox need traveled route,en,English,0
f83cc21bda,yeah open yeah 's uh got forty fifty foot high cliff around Possum Kingdom get ski uh adjacent uh n't make difference windy n't notice,Possum Kingdom attracts lot skier world,en,English,1
decdd1b713,uh-huh thought excellent job actually aging person know little kid little older little older except last last know last person last actor played kid,It crappy job tried make grow year,en,English,2
6b7ed38577,yeah program due uh one one window program one program running ever mistake could easily check know could look program say made error,I could view one window time hard catch error,en,English,2
618dfb619e,"They greatly outnumber 6,500-odd human inhabitant mostly white many descendant Huguenots Brittany Normandy",Normandy Brittany epicentre Huguenot movement,en,English,1
4e9c4b393b,By placing ¡¨ one card ¡¨ another ¡¨ mathematical ¡¨ precision '' I watched card house rising hand story story,He took time carefully placing card top,en,English,0
7e672a2b7c,After savage battle warrior recuperated meditation peace Zen monastery rock garden,The warrior recuperated savage battle Zen monastery rock garden,en,English,0
13bf12acb9,During Crimean War 1854 56 set hospital huge Selimiye Barracks Selimiye Kelase,The Crimean War took place 1854 1856,en,English,0
9c19eb1f20,In midst final desultory polishing silver Tuppence disturbed ringing front door bell went answer,Tuppence 's front door bell ran disturbed silver polishing,en,English,0
9874acdca4,I think report show inordinately productive successful year,The report well done,en,English,1
195ecf344c,So Tipper walked friend I right behind I took opportunity say hello reintroduce -- journalist I might add -- chatted movie minute,I wish I seen Tipper I n't get,en,English,2
c529e5e2fe,uh could fill whole bunch uh hole thing used used advertise buying wheat penny um 'd give dollar roll two cent piece basically overpriced,I clue wheat penny supposed,en,English,2
f2fde54583,I lacto-vegetarian,I eat meat time,en,English,2
35e6ed5bfc,uh-huh oh yeah people right uh life something,yeah lot people right life,en,English,0
b22bda1a6a,But third try worked better,The third try worked better proper tool,en,English,1
b2b209dea4,NEH-supported exhibition distinguished elaborate wall panel -- educational map photomurals stenciled treatise -- competed object space attention,The exhibition seem well-funded due elaborate detail gallery,en,English,0
fea0d3c7e8,oh 's accommodating,That disruptive,en,English,2
7d87683ad1,To place surface transportation available sender would required pay air rate possibly air rate keyed characteristic Alaskan air system,The Alaskan air system effective method shipping,en,English,1
99a74f932a,What judge really want fact -- want make good decision said,In end judge made bad decision since imprisoned someone innocent,en,English,1
b21ca86192,Now suppose private delivery firm Cleveland competing postal service,Imagine state-run delivery firm trying phase postal service,en,English,2
239f9d4243,"Last year Arafat cracked Hamas string bombing Tel Aviv Jerusalem arresting 1,200 suspected terrorist destroying Hamas safe house confiscating weapon cache",Arafat stood back watched Hamas attack Tel Aviv Jerusalem,en,English,2
aa173224bd,Despite hoopla pro-choice advocate 's confession lied circumstance procedure generally used five lawmaker switched vote yes,The pro-choice advocate 's admission lying circumstance procedure n't seem matter lawmaker,en,English,0
91b5e43caf,Treat bill Si,Send bill treat Si,en,English,0
fff12e05cf,By program added Carroll Grayson county city Galax five attorney,Carroll Grayson county added,en,English,0
64bf40681f,That business commonly contract function done another firm lower cost,Businesses always perform business function internally,en,English,2
0beb8e2058,That story remains told,The story told million time,en,English,2
9713b3c040,Cybernetics always Derry 's passion,Derry 's passion cybernetics strong faded,en,English,1
3c7254300d,In north snowcapped Alps jagged pink pinnacle Dolomites gleaming Alpine-backed lake Como Garda Maggiore fertile industrial plain Po stretching Turin Milan across ancient Verona Palladian-villa studded hill Vicenza romantic canal Venice,The Alps always hot,en,English,2
fd82be8b41,Unfortunately following vogue conceptualism Kentridge entered film show us animation sketch much cruder one usually interspersed documentary footage apartheid era,Kentridge created several documentary addition covered apartheid era,en,English,1
bd0a9b7d75,But state arguably interest compatible First Amendment stipulating way medium used Fiss discussion issue least aggravating book,Fiss argues state greater interest medium use,en,English,1
830e07c84e,We assured success '',`` Are definitely going successful stay alive '',en,English,1
f487415052,Arafat also ailing clear successor,Arafat bad health person chosen take place,en,English,0
9d5a273644,Even today Yanomamo men raid village kill men abduct woman procreative purpose,Yanomamo good man,en,English,2
2fb4094564,In bracket Broncos beat New York Jets,The New York Jets beat Broncos,en,English,2
b2e8cf0604,The ITC enlisted legal service attorney across state manage 12 category volunteer organize contribution add searchable database,They volunteer happy help,en,English,1
1c3578d5d1,well 's pretty typical though uh n't uh n't guess 's going much different uh past expect uh July August 'll see uh share hundred degree day,It's pretty normal hundred degree day,en,English,0
0e1b5c6c6c,take football serious,They think football meaningless,en,English,2
f5079b69e3,While headquarters staffing streamlined staffing level port maintained increased,Staffing level port maintained increased headquarters staff streamlined,en,English,0
169aab5060,Friendly staff,The staff friendly,en,English,0
0ea1086e2b,13-year-olds,College student,en,English,2
b527590ff3,Seemingly endemic corruption compounded remarkable dearth political leadership decisive action,There massive corruption,en,English,0
1a60c21999,His plan drive straight house,Driving directly house longer option roadblock,en,English,2
3c1d80cc81,uh 've gotten little Atari computer uh husband describes computer training wheel,Erm acquired small Atari computer,en,English,0
e90f67cc2d,The agency also receives percentage money Interest On Lawyers Trust Accounts,They receive funding account,en,English,2
add8ca63c5,ought take little misdemeanor people let go let go,let go people jail misdemeanor,en,English,0
bbd99df21d,The final rule contains Federalism Assessment Executive Order,The final rule federalism assessment added executive order,en,English,0
9c843f0af6,Jon took Susan mother boy befriended,Jon took Susan somewhere,en,English,0
51a4d8bb9a,Despite huge projected increase food production per caput food consumption South Asia Middle East less-developed nation Africa scarcely improve actually decline present inadequate level,Some Africans starve others flourish,en,English,1
662da2e3f6,thing great abundance uh know human being,The thing plentiful people,en,English,0
afdf1d3060,Interesting Conflict Over Conflict Interest,Conflicts interest arise,en,English,2
b2437f9e56,'re without paycheck time n't least 's understanding even know first time go counseling 's six week 're back work,You n't paycheck six week go,en,English,0
19ce4b07d1,John Panzar characterized street delivery bottleneck function single firm deliver recipient lower total cost multiple firm delivering customer,John Panzar point cheaper one firm deliver good multiple firm delivering customer,en,English,0
3806c85bc2,cried horse got killed wolf got killed,I went entire thing without cry,en,English,2
3f368fce9f,And city literature theater historically dominated scene visual art finally coming new Museum Modern Art many gallery display work modern Irish artist,Visual art finally coming city new museum,en,English,0
fccab792dc,Jon 's defense began weaken slow,Jon felt stronger defensive ever,en,English,2
87fd77e7f2,For week,Every day,en,English,2
26dc867e50,His heel clicked together,He clicked heel together reason,en,English,1
1dc978106f,uh TV something try um deliberately try get hung like say,We obsessed watching TV program,en,English,2
fc50e4b412,8 million relief form emergency housing,No money spent emergency housing relief,en,English,2
b3b70201fd,n't even know figure really 'm glad n't work store,I 'm happy I n't work store,en,English,0
f01e7b91d1,know know go Adam worse food God still somehow make u able still live think 's miracle 're still alive many generation well last couple processed food know mean n't know like like like able eat really healthy know saying guess 'm going wait millennium think though n't think 're going restore earth know think Jesus one make earth restored,The Adam go better food become,en,English,2
6284e0df65,The avenue left lead towards pointed Divan Tower Divan Kulesi foot lie Council Chamber Grand Vezir 's Office,The avenue go towards Divan Tower Grand Vezir 's Office,en,English,0
a3ab707db8,It vibrated hand,It sat hand still devoid movement sound,en,English,2
d4d0ab5f91,Sue Royko wrote,`` Do n't sue '' Royko wrote,en,English,2
e854490010,'Of course,Of course,en,English,2
d4538c67a1,Civil libertarian denounced improper church-state partnership sectarian scheme milk taxpayer feel-good diversion rest coalition 's agenda,Civil libertarian celebrated partnership 's role supporting coalition 's core agenda,en,English,2
cfbd77b411,The unintended side effect radical direct In state voter set tax rate,There radical side effect intended,en,English,2
11352b6f3a,yeah okay yeah game fun watch watch game,Those game lot fun I watch,en,English,1
9af99e28c0,Since The Bell Curve published become clear almost everything inexcusably suspect data mistake statistical procedure would flunked sophomore Murray -- Herrnstein deceased -- clearly understand correlation coefficient mean deliberate suppression contrary evidence name,The Bell Curve based faulty data unethical work,en,English,0
b9eef15f6e,"Tax record show Waters earned around 65,000 2000",Waters tax record show clearly earned lovely 65k 2000,en,English,0
916e81c64e,IQ boosting achieved fetal replacement process embryo two carefully selected mother switched one another,IQ boosting done fetal replacement first trimester,en,English,1
76ed45bf0e,Explanation building inverse starting observation evaluator develops picture happening,Explanation building going standard approach future,en,English,1
a0aa06bc42,never managed plan departure right,I 'm going plan departure,en,English,1
19ee85a4da,yeah went went uh Rice marching owl band quite 's known musical ability um comedy ability,The marching owl band known comedy ability,en,English,0
136b7fdff5,Perhaps tax reform n't appeal new spiritualized side Bradley,Bradley n't spiritual belief,en,English,2
059b3ba1ac,uh daughter get irate know 's teenager,My daughter never get mad I,en,English,2
8eb035eae1,As Jon looked Barnam puffed chest,Jon never looked Barnam,en,English,2
d7f5409caa,Judge Bailey chosen looked representative future winner,Nobody liked Judge Bailey,en,English,2
