id,premise,hypothesis,lang_abv,language,label
2da53e9037,"Until this is done, prayers are recited",No one is praying,el,Greek,2
80ac8e00ef,"As you know, membership in the group includes fellow alumni who donate more than 1,000 annually to the law school.","We plan to ask this group to make financial contributions to the school, but it hasn't happened before.",tr,Turkish,2
61d0683d6e,"with landscapes, images, changes reunion and appropriate selection can work together to develop the population to the northernmost point of highest potential.","The higher the level of physical activity that the population is, the more likely it is to survive.",th,Thai,1
d005a26cbe,We creatures literally unite our world,"Living things, plants and trees form the world, but we can change the effects we cause.",tr,Turkish,1
4b4ba7dceb,And of course understanding freedom 18th century culminates two masterpieces Constitution Declaration Rights,It is best to book 6 months in advance,fr,French,1
cbd295d2d1,When civil society refuses to listen Various strange ideas It's useless.,Most crazy ideas are ignored in a Kivilized society.,th,Thai,1
c45b7d5c2d,"That would be the signal to lie, said Blood, in the same meaningless voice; and he sighed.",Blood says there won't be any signs given and the others will have to figure it out themselves.,vi,Vietnamese,2
b76107fce2,Options are not this attractive.,The options are either tough or expensive.,ur,Urdu,1
0c78fcc17c,I personally agree with Wolverstone.,I totally agree with Wolverstone on this one.,tr,Turkish,0
83abad8280,Two American views: Protection of the flag and freedom of speech At one time America came into conflict with each other on many issues.,Americans hate the flag,ur,Urdu,2
dba1435a70,"I never saw it and still don't know why, maybe he was just showing off his knowledge of your work.",I did not understand what that person was doing on Monday.,ur,Urdu,1
56ff3a1ba8,The sensible decent thing to do is to inform the president,Saying president considered insensitive,fr,French,2
ea68432618,Citizens who called the Port Authority Police Bureau located in STC 5 were advised to leave if they could.,Control authorities made people leave 5 WTC.,bg,Bulgarian,0
c011f4945a,"You take that voice back! You dare to talk in that tone! she cried, startling him with her sudden ferocity.",She screamed because the gentleman appeared to be retarded.,hi,Hindi,1
ca91433a01,You must do something to me,There is something I want to do,el,Greek,0
ce45e6277e,How gifts to the Institute 100 of your donations will be used directly for research purposes,"All the money, down to the last cent, goes to oncology research work",ru,Russian,1
589856026a,"As a member of the Inner Circle, you will receive select seating during the Convention and special invitations to dinners, receptions and activities throughout the week.",Inner Circle members receive various bonuses.,bg,Bulgarian,0
d69dfe2411,Some lexical entries in the book are questionable,This book has suspicious lexical entries,de,German,0
264963d48e,So romantic poem in Latin language first line carries words man woman opposite ends line,The romantic Latin poem's first line relates man to woman,de,German,0
519b038290,You are making a mountain of grain of sand,Doing too much will make you useless,es,Spanish,1
ebaccf9a1e,But Wolverstone would not give up.,Wolverstone didn't make it to the end,sw,Swahili,0
1af42d1159,The United States Attorney's Office Judge rejected the United States Court's foreign intelligence surveillance application for a FISA warrant to deny agents' last attempt at prosecution,The FISA court rejects about half of the liability claims received,de,German,1
afd3317a6d,As we all know There is an enormous amount of publication on highly specialized subjects.,There are many journals.,th,Thai,0
b10277a360,The presence Bugsy Siegel Kid Twist recent history means tough person,Bugsy Siegel Kid Twist part story means tough,es,Spanish,2
d3b00667b9,Some facility owners are innovating in their construction plans to reduce downtime.,Effective inventory storage is one of the main ways to reduce downtime.,zh,Chinese,1
9973c1015d,As a Citywide Friends of the Free Library member receive a quarterly newsletter informing you of library events legislative issues,Citywide Friends of the Free Library members receive newsletters four times a year,el,Greek,0
05bf6e8b22,La Vida de un Bato Loco written informant Linda Katz renewed work good example of literary use cale,Katz is looking for drug smuggling,de,German,1
038b44a483,The late eighteenth century was indeed a wonderfully simplistic age,The end of the eighteenth century was complicated,el,Greek,2
4e22091464,It's very dangerous I used to think so but after all these accidents,It is very safe and there is no problem.,hi,Hindi,2
715ae448ee,"Thus, among them is a romantic poem written in Latin whose first corresponding lines include words referring to man and woman","The Latin poem birds and bees are mentioned, a person is described",ar,Arabic,2
48425ae085,Which leaves us with the military,Army has left us all,ur,Urdu,1
352c4f7f76,"XVIII,4 Heophos refers colloquially to balls, not literally to eggs",Hofos means balls,ar,Arabic,0
d0eb90848c,Children's earliest attempts at pretending also challenge them to the task of separating thought from reality.,Children cannot participate in creating a trust.,vi,Vietnamese,2
b2b798cf16,And socio-dramatic work opportunities act out coordinate various roles possibly help children understand similarities differences between people in terms of desires beliefs feelings,Children can learn anything,el,Greek,2
1f9af7fd02,It's the damned petticoats that are scaring you.,You are coward because of petticoat.,hi,Hindi,0
ca2b73a0ff,Linda Hardwick Director of Development,Linda Hardwick CEO,bg,Bulgarian,2
3aaaa47369,"Lenny Bruce began his statement this way-- and I quote from bad memory. --The continuum of crime, disease, suffering and death that has always happened to me. Albert Schweitzer and J. Edgar Hoover in Business",Bruce is sorry.,th,Thai,0
c8b824d5e3,On a platform above the column is a carved figure of Chaac-Mool in a reclining position. His belly is carved into a bowl to receive offerings. Experts think it also includes a human heart fresh from the body.,Chaac-Mool received offerings from people to whom he was considered an important god,tr,Turkish,1
24eed65cb2,So Oh God Ramona confessed,Ramona watched in silence,de,German,1
5a02690494,"The blast killed six people, injured nearly 1,000, and threatened the World Trade Center and the city's emergency preparedness.",The explosion caused almost no damage,ur,Urdu,2
636191b646,61--Federal employees may also benefit from social insurance programs such as Social Services 62 and Medicare under the same terms and conditions that apply to other populations.,Federal employees agree to the same terms and conditions as the rest of the covered population.,ur,Urdu,0
f3f958f645,"Here are the results so far: 5,615 non-donating graduate students received the largest donation of $2,840 and the smallest $5.","No one donated more than five hundred dollars, which was disappointing.",ur,Urdu,2
35f6e69057,a lot happens mothers are on drugs,Mothers are drug addicts,ru,Russian,1
a0ad8dd100,"Psychological support is different from life support, as it operates pressure chambers that lift pilots up to 80,000 feet in high-altitude cabins and then lower them to the ground.",Pilots must be tested in altitude chambers approximately 20 times a month,tr,Turkish,1
48a836d188,This is the temperament of the times.,This is not the trend of the times.,vi,Vietnamese,2
0dcf1fa574,well i think so i don't know i haven't really made my feelings about drug testing clear im totally clean and would never think about doing drugs,"I think so, but I'm not entirely clear about my feelings when it comes to trying drugs.",bg,Bulgarian,0
1517a2e0b2,"For example, a few complimentary blurbs about long speeches prepared by a program director.",A program director prepared introductory remarks,tr,Turkish,0
7f3a5a1974,Even the location of the building is a technological miracle,"To prevent the building from sliding into the ocean, a large number of technological means were needed",ru,Russian,1
680818195f,We found no evidence of KSM present Islamabad guest house where Yousef's arrest took place as suggested by press,Yousef stopped,fr,French,0
c3c0b1e5d9,"Consequently, increasing variety objects web variety prospective niches new goods services increases faster",More objects web niche markets more difficult,de,German,2
d5d9a13f31,"At the time, Saudi Arabia was a place where Al-Qaeda raised money directly from individuals through charities",Al Qaeda also received corporate money,ar,Arabic,1
c171dff3e6,"Ross, Mehta struggles to express William Shawn's indescribable virtues",William Shawn's indescribable virtues are difficult to express to anyone,ar,Arabic,1
91295d2676,The teacher explains in a way that she thinks is appropriate for the audience.,She explains the theory of evolution to her listeners.,th,Thai,1
e27053fc2c,"If the situation escalates, a threat conference may be called.",There may be a threat conference.,bg,Bulgarian,0
23ec23d000,With the murder of April 1865 man had preached a new order of ideas United States became a country obsessive power,The assassination was done by Russia,el,Greek,1
a47e109afe,"About 2,100 general practitioners were able to access online feedback reports during 1999, and HIC implemented further improvements to include feedback from other medical practitioners.",HIC makes feedback changes,ar,Arabic,2
456a03b2a0,An extensive library of slideshows on a variety of theater topics,Slideshows about biology,tr,Turkish,2
0851e71edc,"23, 2004 (nearly two-thirds of known al Qaeda leaders killed or captured).",Most al-Qaeda leaders were removed by 2004.,bg,Bulgarian,0
b940387cda,Against the slope. The debate is mostly on issues that relate to abortion.,State representatives have managed to handle the abortion issue.,hi,Hindi,1
14b5749b74,Some FBI investigators dispute Rababah's story,Rabbaba insisted he was visiting relatives at the time of the attack,el,Greek,1
409fc16adf,you say teachers or parents,You say that students did or teaching assistant,el,Greek,2
ae6dceab39,It was so much fun and I was so pumped. I think it was a week after he showed up,I was there the night it opened for sure.,sw,Swahili,2
40d7b4b8cd,And I believe there is a molecular clue biosphere builds the same persistent form regime survivor group propagation lineages,The biosphere cambium according to temperature,es,Spanish,1
69e5b2bad5,This results in a romantic poem written in Latin in which the first line contains the words for man and woman at opposite ends of the line.,The love story depicted in a poem in Latin explains the reason for the distance between the man and the women in the middle of the first sentence.,bg,Bulgarian,1
c1f4daa72a,Present your data reliability assessment base as unspecified,The data was assessed as completely reliable,el,Greek,2
f7cb75d5f3,1) Increase the penetration of other communication methods,Communication communication now accounts for 60% of the communication volume.,zh,Chinese,1
8601b542d1,It operated by simply lifting two wooden planks by hand,Two robot lifted boards,fr,French,1
2c703f584c,Despite two years of investigation the FBI was unable to find a colleague or determine a true identity,The FBI could even find this man after he left Florida in 2001,el,Greek,1
63d5b72ac8,One hesitates used expression surroundings of unusual elegance located example aperitif elegant restaurant sipping crowd of waiters in tuxedos,This expression is used in the most casual situations,de,German,2
571a3b3919,XVIII.4 this is a link huevos slang meaning of egg literal meaning of eggs e.g. chicken,Huevos means eggs,ru,Russian,2
f158058cc7,Stevenson's article shows a fundamental lack of understanding that our campaign entails,Stevenson's article details his deep understanding of the complex process of our campaign,ar,Arabic,2
ca745ece96,How could I honestly have stopped them? It was a deal.,I stopped them as soon as I saw,es,Spanish,2
b1890989fc,"Although outraged by the tone of the words, I suppressed the feeling of resentment",She really liked the words he addressed,ru,Russian,2
ba3dbaef6b,Yes well legal handgun Texas no can house,It is a Texas crime to carry a weapon in public,de,German,1
5785f9b2c3,But I was in a hurry to land you.,The individual wanted a lover,ur,Urdu,1
dc366b6a84,His relationship with her remained close throughout his time in the United States.,He had a relationship with an American woman.,bg,Bulgarian,1
f19cfef124,"Since I was on my knees, resting my forehead against the tree, thinking, praying, a little ashamed",I put my head on a tree,ru,Russian,0
1072b1f42d,Since Welsh's book contained PRONUNCIATION list looked there success,The pronunciation list helped at all,de,German,0
f3b7dab9e6,Nothing highlights subtle complexities language more strikingly communication problems between pilots crew members air traffic controllers,Pilots too busy fly communicate well,fr,French,1
f054a563b9,"Ownership of false beliefs shows that children interpret beliefs as interpretations, not just as facts.",Children become confused by the gap between beliefs and reality,ur,Urdu,1
ab03786f37,"So this is a question, what standards do you have when shopping?","When you go shopping, what are you looking for?",zh,Chinese,0
df456f4cba,"That's their goal, oh.",They achieved their goal.,zh,Chinese,1
d6be9c247c,Yeah oh what kind of puppy do you have,What kind of cats have you rescued?,zh,Chinese,2
a2b02a1cca,"And, uh, one of my jobs at the time was training individuals on how to drop a parachute onto a nuclear weapon detonator, uh, to detonate an atomic bomb.",That atomic bomb had no trigger.,zh,Chinese,2
6a41432474,"Between 6:45 and 7:40 Atta and Omari Along with Satham Al-Sukhami, Weil Al-Seri, and Waleed Al-Seri, they signed on and boarded American Airlines Flight 11 bound for Los Angeles. S",Atta and Omari sat by the window while the others stayed on the small island.,th,Thai,1
fc8cdb8884,"Gorges d'Aprement (near the small town of Barbizon, known for its 19th-century landscape paintings) is less crowded.",There are not so many people in the village near Barbizon.,ur,Urdu,0
ed2ebdf30d,"Based on the estimated time required to complete each of the four steps described above, the estimated time it would take to completely burn up one SCR unit is approximately 21 months.",It would take more than one year to achieve complete SCR in one combustion unit.,th,Thai,0
112d073f66,"If it is turned off, you need to make adjustments to the controller.",The regulator changes the pressure on everything in your kit.,th,Thai,1
a081cb5088,The separation of the Indiana State Dental Association president position would represent the first national dental association in the country to enable a dental school to achieve this goal.,Indiana is the first state where a dental group works with a dental school in that way.,th,Thai,0
79f09e6e3c,"Speaking of White House advisers, Time excerpted Henry Kissinger's account of his years as Nixon's secretary of state.",Henry Kissinger was the best Secretary of State ever.,zh,Chinese,1
cc7730d8ab,"The New Yorker's Adam Gopnik said that the Venice Biennale was dominated by Pop artists, years removed from their best work (Jim Dine, Claes Oldenburg), [who] sat next to...",The Venice Biennale is sparsely populated.,vi,Vietnamese,2
d23bcd9370,"During the Depression, it was the poorest province, close to starvation.",The province was known for being home to some of the wealthiest families in the region.,ur,Urdu,2
2bb22e4adb,See intelligence reports interrogations KSM 1 July 2003 5 September 2003,"During interrogation, KSM mainly discussed water polo ideas",de,German,1
b6cca1ebc1,He remained close to her throughout his time in the United States.,He spent some time in the United States.,zh,Chinese,0
3f0b2798e7,Unreturned exchange -- gain and loss,Profit and loss are like exchange transactions.,th,Thai,2
df973a6578,"For example, the organization studied has undergone two necessary mergers, the company quickly integrates new contracts that it restructures to meet commercial needs",The merger of two companies single organization restructuring gave rise to chaotic work environment,fr,French,1
b736a28950,Distinguished Indiana Dental Association President Will Represent Nation's First State Dental Association to Complete Such Dental School Commitment,Indiana denies commitment to help dental school,es,Spanish,2
04ed433d72,Cathedral Student Body Approximately 25%,A quarter of our students have all their tuition fees paid for.,hi,Hindi,1
cbc6de9d6f,"If we start a new fiscal year, a real challenge deficit",The start of a new financial year has no business effect,fr,French,2
a07a9388a0,Darwin begins with life already here.,Darwin began with life that existed.,sw,Swahili,0
7c14389b4d,yes special interest group,Group on topic,tr,Turkish,0
e7658a6a7e,"Pachuco slang, a combination of English and Spanish, also called cale, was an interesting mix of different linguistic sources.",Many people today still speak one version of pachuco or another.,bg,Bulgarian,1
0dc27a9b56,uh there's nothing wrong with a relative offering everything she has uh individual like uh like,Parents can support their children until they can do it themselves,fr,French,1
be24d13e62,"She said things like ""But you should look here look here"" She pointed to three different places on the computer",She said where to look,fr,French,0
972baa385b,Wanda knows that every mother can think of new possibilities. that you have created. What she calls this is a wonderful thing to know.,Ms. Wanda has three children.,th,Thai,1
6b0aa92b21,"Karbala faces apartments, hotels, and bargain business shops, east to southeast from Alex to Karl Marx Alley.",The Karl Marx allele is in primitive form,ur,Urdu,2
3f8f443291,Al-Qaeda terrorism has become just one item on the busy agenda of countries like Pakistan Saudi Arabia,The only item on Pakistan's agenda is Saudi Arabia's Al-Qaeda,ru,Russian,2
f5b5612f8f,"Before the postbellum constitutional amendment, there were a limited number of states that could respond to wrongdoing against their own citizens.",There were only four amendments to the Constitution before the war.,ur,Urdu,1
bad30d0da6,"To the extent the Social Security Program applies to federal employees, the terms and conditions are generally similar to the Private Employees Program",Private sector and federal employees agree to the terms and conditions,ar,Arabic,0
8afb7bc6b6,Limpiar means to clean and limpia is similar to barrida.,Lempyar means to dance.,ur,Urdu,2
d617a91897,The access site computer modem opened,People need both computer modem to enter terrain,de,German,0
b5572bdbde,It is important that we hear from you during this latest fundraising effort of the season,This is the last campaign we are doing this season so we need your help,el,Greek,0
b846aabc02,"One day, the technology that created the market for today's ideas will be as fashionable as the light bulb.",Technology is always fun!,ur,Urdu,2
170950268e,"Foreign readers feared that his words were distorted, at least once, as he threatened to bury America","It was reported that he wanted to bury the American, but it was not true",ar,Arabic,0
f769a29351,Napoleon attacked Catalonia's destroyed holy shrine monastery of Montserrat,Napoleon responsible for destruction of Montserrat monastery,de,German,0
69b87411e3,"At the time, Saudi Arabia was a place where Al-Qaeda raised money directly from individuals through charities",Al-Qaeda gets the Saudis' money,ar,Arabic,2
2c7bd0f0cb,Feel grateful,Definitely ungrateful towards me,de,German,2
277078d7d3,So we are entering a completely new field,We always do,ar,Arabic,2
df2014bb79,United States since France has wider range postal densities lower volume,France has lower volume of postal deliveries United States,fr,French,0
e03b00b9df,Even the technological marvel building location,Very interesting building location,fr,French,0
d44e1390c0,"If you have committed or contributed to 1991, you receive thanks from me and appreciation from the administration and faculty of the Law School.",Kannoni school has a very good label,hi,Hindi,1
59ef0a1ed9,"Blood and flood are not like food,",Food is more like stones and trees than floods and blood.,ur,Urdu,1
1a9bb94979,Lil Armstrong session pianist improvised response is called ``Muskrat Ramble'' Isn't It Red,This improvised response became one of the most famous plays of his career.,fr,French,1
5da4023217,Errol Flynn bought this island and settled in Port Antonio in 1946,Errol Flynn Island purchased,de,German,2
1852274c46,"It's just, you know, Look, you've got a problem.",You are in danger of being deported.,bg,Bulgarian,1
45a1f929a7,It's been a month since the election. Republicans and Democrats always high-five,It's been a week since the election,de,German,2
51a21667ae,"It pays to care for, feed and house thousands of zoo plants and animals","The zoo receives $100,000 animals annually in funding for their care and feeding",ar,Arabic,1
d9339278b8,"Many were killed and seriously injured by the impact, but remained largely unscathed",Only 10 people suffered only minor injuries from the impact,de,German,1
f0cd1847cc,That's what I try,All inclusive deal,es,Spanish,2
0f1cc91a0d,The Clinton administration's position was that the Internet should be a federal tax-free zone.,The Clinton Administration supports Internet freedom.,zh,Chinese,0
eea1741f92,"Along with others, we had a Mother's Day outing with some friends and they took turns doing",Some friends celebrate Mother's Day.,zh,Chinese,0
98514da0a1,Anywhere else garden prince a modern building called The Sailor's House Casa de Marinos you can discover became a special Tagus squadron of royal fleet,The prince's garden houses a building called Sailor's House,el,Greek,0
398fe7a47d,The relationship between rights and freedom has thus been turned on its head,There is a connection between your rights and freedom.,ur,Urdu,0
9dddab25d0,Then representative made initial visit review new supplier answer question discuss problems noted sample complaints,The representative made a one-hour visit,fr,French,1
45507a00c9,"A striking anomaly persists, according to many modern sources",The anomaly was excluded for centuries,ar,Arabic,2
9f82b4297c,"When a match occurs for hotel and certain other charges, a check will be made against the actual travel details.",The trip itself will be confirmed using the hotel fees.,bg,Bulgarian,0
a805251fd5,"Well, I didn't think anything of it, but I was disappointed, and, I went back and talked to him again.",I didn't talk to him again.,th,Thai,2
ab68526ce0,"Rarely, I skip any recipe that has more than five or six steps because I know I can never take the time to do it.",I don't make complicated recipes.,sw,Swahili,0
496290b0bd,"As I have already noticed, you are not very provided.",This man is rude.,ur,Urdu,0
ac36a95906,"Rice and others recalled the President saying, I'm tired of swatting flies.",Rice has never heard the President say anything.,vi,Vietnamese,2
897da026c8,The Smithsonian Museum of Natural History Website Web scroll down page two three times,The Smithsonian is not digitized in any way,fr,French,2
8a9f0508fa,"With its entry into the common market in 1981, Greece's economic prospects strengthened.",The Greek population was satisfied that the country entered the Common Market.,bg,Bulgarian,1
5238654d4d,Goistering curious term loud female laugh bad worker called excuse might as well be old Laurence caught today,They named a woman's laughter so they could speak she knew,es,Spanish,1
17fc418051,The Baixada de Santa Eulalia runs down Carrer dels Banys Nous which was named after new ghetto baths built in the 12th century,Carrer dels Banys Nous has hot springs,el,Greek,1
742908995c,"Even though we had the bishop's nephews' cargo, he wouldn't want him to hold his hand.",The bishop's nephews were always holding his hand by force,tr,Turkish,2
090a573b48,The time from placing the order to the completion of commissioning activities is 46 weeks for both units.,There are other units that could fulfill these orders faster for a higher cost.,bg,Bulgarian,1
e5b8b9a3d3,"Uh, you know they're going to leave, and, and, uh, there's not going to be that much activity there.","Once they leave, the event is over.",zh,Chinese,0
46fc2c7c50,As an Inner Circle member you can expect to get some of the best exam booth seats in the world's largest democracy celebration 52nd US Presidential Inauguration,The best seats to see the US presidential inauguration can be acquired by inner circle members,fr,French,1
cd547de70d,"With smaller classes and the use of technology, the long lack of space supports student lockers, food service, and student organization offices",The existing locks are sufficient for students,ar,Arabic,0
21eefb0b4f,"Yeah, yeah, at my place, you get two weeks when you start. Then every year they add an extra day to you until you have four weeks.",You never have more than three days.,zh,Chinese,2
2c995019b3,In enlightened interest supported this emerging organization knowing that it would benefit the city together,They believed the organization would destroy city,fr,French,2
9698dc78b2,I already said I tried to explain I was frustrated having all the information I needed,I said I needed more information to decide I was going to post,fr,French,1
499afa57b7,"The appeal of the Spanish Village (Poble Espanyol), located on the northeastern flank of Montezanque, is that it offers consistent fun for the whole family.",Poble Espanyol is fun for the whole family.,zh,Chinese,0
8195bd4483,On Wednesday Clinton decided to talk about a different industry,Clinton spoke crowd Wednesday museum,es,Spanish,1
4fe2c234d4,oh so i really liked this,It was more disgusting,fr,French,2
94e5ebe3ed,Before continuing reader can try feat,The reader may want to try challenge continue,es,Spanish,1
0fe6fbf72d,Your support of Goodwill will provide job training and employment services to help Central Indiana's hardest serving people find meaningful employment opportunities,Goodwill support will reduce the unemployment rate,ar,Arabic,1
24c7d6e62f,Stevenson's article shows a fundamental lack of understanding that our campaign entails,Clearly written by Stevenson he has no idea what our campaign entails,ar,Arabic,0
8b923a1e5d,we have New Year's Day Good Friday Memorial Day Wednesday of July Labor Day Thanksgiving one day Christmas one day each side of,We take vacations during the year,el,Greek,0
adc9f7540c,just tight money right now I don't even like it,Only 20 days payment,es,Spanish,1
ff7a0dc594,"If we start a new fiscal year, deficit, year full of challenges",Business can be possible if we start new fiscal year deficit,es,Spanish,1
9f3b3afe85,The biggest center of attraction for tourists is the small old room that surrounds the cathedral and is located on a small hill overlooking the bay.,Visitors all stay far away from the cathedral.,hi,Hindi,2
68ad11eb01,"A prominent advocate of Mexican Spanish folklore in the Southwest and California was Charles F. Loomis (1859¡V1928), a self-taught photographer, ethnologist, musicologist, journalist, and founder of the Southwest Museum in Los Angeles.",Charles F. Lummis was funny.,bg,Bulgarian,1
762c372700,They were the first and hardest to uproot modern life from this troubled land.,They should try harder.,th,Thai,1
839e6e9761,"15 leaders wanted us to do something, and they used the language of the law to move us to action","If it were not for the law, we would have disobeyed the leader",ar,Arabic,1
8b7722f92e,"Our pediatricians are studying birth defects, childhood cancers, blood disorders, and bone marrow, transplantation techniques, and our medical and molecular genetics research continues to unravel genetic mysteries.","We look forward to curing childhood cancer in the next few years, thanks to the hard work of our pediatricians.",hi,Hindi,1
8eeb8088bf,"With the exception of set pieces, most of the music is percussive and serves to support and reflect the action and mood.",The music is mainly flute.,hi,Hindi,2
38ee627490,"In a mixed situation, the CEO hands over the reins to the corporate CIO supports the organization The CIO delegates specific authority to each business unit to manage its own unique information requirements","In mixed-type organizations, the general director has direct control of the organization",ru,Russian,2
00dcb6a2e5,"This is the way we live today, Gary is saying, why not enjoy it?","Gehri was seen saying, enjoy life",ur,Urdu,0
b92e8c2902,"However, budget guidance released the next day highlighted gun crime, drug trafficking, civil rights priorities",Firearms Crimes Point Budget Guidelines was highlighted,de,German,0
87e541f457,"And so, the overall risk associated with fickle consumers, multiple selling seasons, and market segmentation with fierce foreign competition has now turned this into a Fierce arena for American retailers and manufacturers.",90% of retailers in America are failing.,vi,Vietnamese,1
546e5308d6,"H. H. Richardson, his prot?g?, Charles Follen McKim, and McKim's assistants, John M. Carrare and Thomas Hastings, were alumni.","H. H. Richardson, Charles Follen McKim, John M. Carrare, Thomas Hastings were students and graduated the same year",tr,Turkish,1
75668a307a,"Lawyers paid by the LSC monitor client movements to withdraw cases, foreign clients must leave the United States",The LSC funds medical students,de,German,2
2749ad4a92,Many languages ??have this ambiguity,This makes learning the language more difficult,el,Greek,1
0b254f6e76,For example GGD a design study was done as a separate job completed,A design study ever took place,el,Greek,2
d3562c8457,"Since 1996, the ratio of wealth to household income has increased rapidly, reaching a peak of 6.4 in 1999.",Households obtained much higher income-to-wealth ratio,fr,French,0
0c6b155fb8,"In response to Richard Leatherer's call for entries in the most elegant and coherent eleven-word super sentence contest (The Glamor of Grammar, XVI, 4), I offer","Richard Lederer asked for entries in the pre-assigned word sentence competition, which will consist of sentences made up of eleven words.",bg,Bulgarian,0
88f5f4dc6c,"Its official name is the Amphitheater of Flavius, after the surname of its builder, Emperor Vespasian.",The Flavians have left an impressive historical legacy.,bg,Bulgarian,1
3e5a3fde1d,The consequence is that there is a characteristic storm size distribution ordered regime a very healthy chaotic regime distribution,The regime is north,el,Greek,1
ece2417364,And he had tuberculosis and I was not aware of this.,I knew that he was suffering from tuberculosis.,hi,Hindi,2
a98d64b8e0,"Oh, it's like a river snake or a river snake with many snakes in it.","Although its name is water snake, it does not actually contain any snakes. It is named for its S-shaped shape.",th,Thai,2
162a8dc48c,Cold still and more distant than ever became the voice of his leadership.,"The king spoke to everyone gently, showing each other to be a warm and gentle person.",sw,Swahili,2
e9f1717155,"Continence is, after all, a virtue, or so say those who don't impose it on themselves.",Only those who do not practice celibacy consider it as Dharmacharana.,hi,Hindi,0
1c0b8cf23d,Two days later Ahmed al Ghamdi Abdul Aziz al Omari lived in New Jersey Hazmi Hanjour surrendered Miami likely means four hijacking teams ultimately assigned,Hazmi Hanjour knew how to assign each team,fr,French,1
787c1d1971,"John Horgan's review of ""The Secret of Life"" ""Rising the Peak of the Unbelievable"" by Richard Dawkins is interesting","Apparently John Horgan read the book ""Climbing Mount Impossible The Mystery of Life""",ru,Russian,2
c059e3bffb,Mihdhar receives US visa New two days after CIA-FBI meeting in New York,Mihdhar received the visa because he was not a threat.,th,Thai,1
1963a8a8c6,She realized maybe herself provoked anger,She thought maybe it could have provoked anger.,es,Spanish,0
f8a5a5ab3a,this is a shooting plastic automatic weapon,This is a reliable metal weapon,ru,Russian,1
bdd2c81842,You see that curious little creature over there?,Are you able to see this curious little beast?,fr,French,1
6a974171f5,"To Become a Bond-creating Client, a Partner Focused on Business Results.",It is better to focus on profits and not customers.,sw,Swahili,2
94ba3c3131,How can one do that.,How can it be that many people have nothing to do?,sw,Swahili,2
5937885cb5,Goistering - a curious term for loud female laughter called a bad worker excuse became perhaps old Lawrence took possession of me today,Baby talk is called cooing,ru,Russian,2
3a8200ef55,But the Commission is not free to make any retroactive recommendations as long as the calculations are equal.,The commission has to make a recommendation following certain rules,ur,Urdu,0
c6f822330b,A few hundred heroic troops under Leonidas Sparta delayed the enormous Persian army for quite a long time at Thermopylae Athenians evacuated to the island of Salamis,The Spartans succeeded in slowing down the advancing Persian army passing by Thermopylae,fr,French,0
3ee0712db4,"Cala Mondrage is practically undeveloped by Mallorca coastal standards and may remain so by order of the regional government, which is alarmed by concerns about uncontrolled buildings along the beach.",Cala Mondrage is in development,tr,Turkish,2
e58c8a5e12,La rese?a John Horgan libro Climbing Mount Impossible The Mystery of Life Richard Dawkins interesante,John Horgan gave a glowing five-star review of Richard Dawkins' book,es,Spanish,1
f542590eb6,There is also a consolation prize for humanity.,There is no advantage for humans in this situation.,th,Thai,2
56962fa83f,"And then I turned my steering wheel, I don't know, it seemed like the whole day.",I sat there for two hours.,th,Thai,1
47471f8e60,"With reinforcements, the Spaniards were able to establish a bridgehead",The Spanish people have 100 helpful people,ar,Arabic,1
6dd699a484,Forming an industrial union federation is an ongoing process that requires a very clear understanding of business needs.,You have to grow a CIO organization carefully or it will fall apart.,zh,Chinese,1
9bdd2e4c24,is it almost acrid yeah it's it's funny because,It's fun about half a hectare,fr,French,0
e791aa1255,"hum, and I was going to say that there are other areas that could make the cut, right; you know they shouldn't necessarily cut them off from there;","I thought they should cut food rations, not books.",bg,Bulgarian,1
39ee797758,Fake identities have been used by terrorists. in order to avoid Being detected on the watch list,Terrorists often use implants to conceal their identity.,th,Thai,2
1c4628c75d,The most important benefit of membership in the National Audubon Society gives you nothing immediately tangible in return.,There are absolutely no benefits to being a member of the National Audubon Society.,vi,Vietnamese,2
817bae1f9e,As discussed above reason Jane decided she could share information Mihdhar initial information being analyzed NSA,Jane shared information immediately,es,Spanish,2
44b614b980,"Fully produced, fully professional theater makes a difference for kids like Becky, Stephanie, Marcus, Emily and their classmates from across the state of Indiana.","We wish we had enough money to create a completely professional theatrical production, but we've never had a budget here in Indiana.",vi,Vietnamese,2
e4df4c7471,"Miramar, a beautiful residence with family accommodation, benefits from its location next to the Grande airport",Miramar has beautiful buildings.,sw,Swahili,0
8082194250,Singel day external barrier medieval city according to city expanded Herengracht canal Knight Keizersgracht canal Emperor Prinsengracht canal Princess increased network,The Singel constituted an external border,es,Spanish,0
d753559dc3,"OK, can you hear me?",can you hear me now,ur,Urdu,0
1a985f39e2,And it looks like exactly what I'm trying to do,I try to do as you see,el,Greek,0
d8d931cf1b,How many readers Slate,Slate reader television show,de,German,2
a350a14135,Rabbits were not affected by these symptoms.,It was certain that the rabbis had seen the signs.,ur,Urdu,0
ed14365bb5,The options are attractive,The selection is appealing,de,German,0
78d5d1af44,The legal philosophy of the Confederacy was defeated both in substance and in style.,Legal philosophy won in substance and style.,ur,Urdu,0
832a9997be,These instruments are forming the basic orchestra for many popular music styles.,The orchestra consists of the instruments described earlier.,ur,Urdu,0
267cd8632b,The event will be held again on August 14-15,It will happen again,ru,Russian,2
ec0d0960bd,I hope you will help us maintain the excellence of the Olympic tradition,I think the Olympics will fail,ru,Russian,2
